Id;Provincia;Estacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
3498;PORTOVIEJO;Portoviejo;-804.596;-10.376;2910;2015;34,6;17,7;53,4;22,8;24,6;72,1;80,4;20,9;14,8;28,6;26,1;19,6
3499;PORTOVIEJO;Picoza;-804.596;-10.376;2910;2016;12,7;28,9;78;75,8;37,4;74,2;33,5;;;;;
3500;PORTOVIEJO;Portoviejo;-804.596;-10.376;350;1964;654,8;354,2;803,2;349,2;26;28,6;7,7;6,4;2,2;15,7;21,2;86,2
3501;PORTOVIEJO;12 de Marzo;-804.596;-10.376;350;1965;495,7;525,3;778,6;573,3;406,4;159,3;25,1;8,9;14,7;36,8;16,3;205,8
3502;PORTOVIEJO;Colon;-804.596;-10.376;350;1966;428,6;696,2;543,2;296,5;83,4;10,9;3,4;11,6;25,2;32,1;46,5;106,2
3503;PORTOVIEJO;18 de Octubre;-804.596;-10.376;350;1967;608,4;463,7;505,7;146;48,4;20,2;3,7;4,1;11,2;10,5;1,9;37,6
3504;PORTOVIEJO;Colon;-804.596;-10.376;350;1968;341,7;182,2;343,7;198,5;17,4;16,8;2,7;6,4;12,8;14,1;15,4;70,5
3505;PORTOVIEJO;12 de Marzo;-804.596;-10.376;350;1969;304,7;334,9;532,7;504,9;396,3;97,3;25,6;21,2;11,3;9,6;13,2;118,8
3506;PORTOVIEJO;Picoza;-804.596;-10.376;350;1970;526,9;286,7;216,8;424,3;446;49,1;14,8;1,7;5,7;6,2;27,4;67,5
3507;PORTOVIEJO;Portoviejo;-804.596;-10.376;350;1971;265,6;652,5;923,7;316,7;60,9;91,9;1,8;1,7;16,9;64,5;28,4;253
3508;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;350;1972;692,1;568,6;899,7;417,7;143,7;225,2;44,8;50;40,4;39;31,5;463,5
3509;PORTOVIEJO;Portoviejo;-804.596;-10.376;350;1973;647,9;806,1;842,5;416,8;320,4;67,9;8,4;8;25;15,7;28,5;54,7
3510;PORTOVIEJO;Andres de Vera;-804.596;-10.376;350;1974;202,5;404,8;635,1;286,7;211,2;27,3;4,8;0,2;17,4;9,7;53,4;298,1
3511;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;1975;432,9;719,3;662,7;376,2;90;77,3;21,1;6,9;3,9;24,5;13,2;75,1
3512;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;1976;379,5;943,6;1109,1;691,1;247,7;73;17,5;19,8;21,5;4,2;29,3;123,2
3513;PORTOVIEJO;Colon;-804.596;-10.376;350;1977;519,2;699,8;779,6;322;26,7;102,5;21,5;6,5;56,5;6,1;18,9;124,7
3514;PORTOVIEJO;Andres de Vera;-804.596;-10.376;350;1978;420,8;466,4;524,3;436,4;203,2;22;5,9;20,2;18,9;26,9;33,9;121,4
3515;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;350;1979;446,8;490;728,3;423,5;64,8;;14;2,4;35,6;21,2;4,1;19,8
3516;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;350;1980;130,1;497,7;341,6;807,5;240;21,3;3;11,3;14,1;55,9;51,7;106,3
3517;PORTOVIEJO;Picoza;-804.596;-10.376;350;1981;293,9;805,4;570,3;394,1;98,7;10,8;38,3;7;12,3;11,4;12;188,3
3518;PORTOVIEJO;18 de Octubre;-804.596;-10.376;350;1982;683,9;533,2;284,3;282,5;200,4;3;0,5;0,4;57,4;221,1;417,6;848,5
3519;PORTOVIEJO;18 de Octubre;-804.596;-10.376;350;1983;850,9;587;920,5;1240,1;963;393,1;547,4;172,4;232,3;136;184,3;353,6
3520;PORTOVIEJO;18 de Octubre;-804.596;-10.376;350;1984;175,1;747,4;963,1;490,3;18,7;95,7;43,9;23,3;72,5;30,1;156,8;150,7
3521;PORTOVIEJO;Picoza;-804.596;-10.376;350;1985;940;353,5;692,4;265,1;146;55,4;22,3;13,5;19,9;0;27,9;0
3522;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;1986;993,6;;487,4;648,4;82,7;21,4;24,5;32,6;18,8;39,7;56,7;192,3
3523;PORTOVIEJO;Picoza;-804.596;-10.376;350;1987;679,3;793,9;112;683,7;478,6;22,7;25,6;17;4,8;33,7;19,7;85,3
3524;PORTOVIEJO;San Pablo;-804.596;-10.376;350;1988;1091,4;765,8;217,9;626,9;206,3;29,9;33;15,5;19;35;39,6;126,6
3525;PORTOVIEJO;San Pablo;-804.596;-10.376;350;1989;944,7;1015,4;1435,9;615,5;180,8;29,9;12,2;11,5;9,5;71;51,6;149,7
3526;PORTOVIEJO;Picoza;-804.596;-10.376;350;1990;242;457,9;262,3;282,5;118,8;82;5,6;0;2,7;23,7;9,5;251,5
3527;PORTOVIEJO;San Pablo;-804.596;-10.376;350;1991;250,1;527,3;551,2;166,2;91,6;0;0;0;0;9,1;;339,4
3528;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;1992;873,1;678,5;990,2;567,3;523;90,7;31,9;6,9;4,2;4,9;33,1;38,1
3529;PORTOVIEJO;18 de Octubre;-804.596;-10.376;350;1993;488,1;1025,2;586,6;455,6;272,7;21;76,4;10,4;7,2;6,9;11,2;336,4
3530;PORTOVIEJO;Colon;-804.596;-10.376;350;1994;555;492;451,4;501,3;128,9;25,7;0;0;0;0;8,6;303,1
3531;PORTOVIEJO;Colon;-804.596;-10.376;350;1995;518,9;413,6;362,1;303,1;54,2;7,4;51,1;22,3;5,2;25,4;68,4;48,3
3532;PORTOVIEJO;18 de Octubre;-804.596;-10.376;350;1996;333,2;567,9;579,6;;;;;;;;;
3533;PORTOVIEJO;Andres de Vera;-804.596;-10.376;350;1997;;;;;;;;;;;;723,3
3534;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;1998;605,8;526,9;750,3;;556;158,3;;;;;;
3535;PORTOVIEJO;12 de Marzo;-804.596;-10.376;350;1999;;;;;348,8;;;;;;;
3536;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;2006;308,9;785,5;673,3;182,4;87,2;15;3,4;9,1;;5,5;27,2;147,1
3537;PORTOVIEJO;12 de Marzo;-804.596;-10.376;350;2007;213,6;441,4;;321;143,7;68,2;15,9;9,4;4;12,6;36,8;79,8
3538;PORTOVIEJO;Portoviejo;-804.596;-10.376;350;2008;457;580,4;586,3;312,4;162,9;42,6;16,3;42,6;21,4;37,4;15,6;
3539;PORTOVIEJO;Portoviejo;-804.596;-10.376;350;2009;499,7;390,7;331,9;200,8;66,1;41,3;2,2;10,8;2,5;17,7;33,5;
3540;PORTOVIEJO;San Pablo;-804.596;-10.376;350;2010;401,3;500;365,9;342,3;103,6;38,4;24,9;7,5;24,1;12;21,4;267,5
3541;PORTOVIEJO;Picoza;-804.596;-10.376;350;2011;343,2;;160,8;429,6;18,2;78,4;76,9;3,7;9,9;;;270,4
3542;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;350;2012;557,9;;730,1;523,2;282,9;;;;;;;
3543;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;2013;231,8;543,2;441,1;196,2;114,4;30,2;7,5;4;8,2;19,4;5,7;77,3
3544;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;2014;573,9;443;341;539,2;351,4;37,6;15,3;22,6;22,4;91,8;12,6;105,7
3545;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;350;2015;400;533,2;513,1;350,7;389;148,2;;;;;;
3546;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1963;168,2;186,2;283,6;85,2;21;9;7,5;0,5;0,2;11;12,9;67,2
3547;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;1964;104,7;158,5;85,4;216,7;26,7;33,1;5;12,2;16,8;60,4;16,4;29,4
3548;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;1965;137,2;64,2;269,6;372,5;121,1;23,3;3;2,2;31,6;19,8;;
3549;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2320;1966;227,3;133,6;189,6;118,4;45,2;6;12,9;2,8;1;36,7;26,6;67,8
3550;PORTOVIEJO;Picoza;-804.596;-10.376;2320;1967;222,9;167,6;96,8;32,1;55,1;7,6;1,5;2,2;16,7;39,4;0;7,2
3551;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;1968;71;124,6;109,4;94,2;39,8;13,5;13,4;13,4;28,8;56;16;56,2
3552;PORTOVIEJO;Picoza;-804.596;-10.376;2320;1969;82,2;90,4;185,9;330,4;61;61,6;2,8;4,2;14,2;1,3;37,2;79,1
3553;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;1970;283,5;113,8;113,3;162;159,6;23,9;0;2,4;14,1;34,2;10;48,1
3554;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1971;149,4;185,9;344,8;172,2;18,6;33,2;6,2;6,8;51,6;8,5;3,8;39,7
3555;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;1972;91,9;204,5;354,6;137,6;92,2;31,1;2;5,5;18,6;13,1;14,2;136,8
3556;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;1973;127,8;320,4;195,5;196,4;127,7;62,3;3,1;19,7;59,7;20,9;6,8;52,5
3557;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;1974;39,1;206,1;151,3;99,3;90;29,7;8,6;6,4;39;47,2;42,7;108,8
3558;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;1975;138,3;238;146,1;136,2;47,8;28,6;23,1;33,9;8,5;56,5;18,6;33,8
3559;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;1976;294,2;336,9;394,9;233,2;68,9;22,6;0;0;0;0;45;43,8
3560;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1977;93,6;156,9;114;7,8;10,5;16,8;0;2,5;;9,5;7,6;47,5
3561;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2320;1978;38,6;125;194,3;277,3;80,3;0;4,3;0;62;1,2;3,8;
3562;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2320;1979;70,9;104,1;144,2;96,1;4,8;0;0;5,2;;0;0;
3563;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1980;;;125,6;242,3;81,9;9,3;0;10,7;0;46,4;0,2;31,1
3564;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;1981;80,6;143,1;187,5;72,2;0;6;;;0;21,2;7,8;108,1
3565;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1982;203,1;108,8;117,5;286;101,3;1;;0,5;17,5;68,2;198,6;874,2
3566;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1983;453;;352,1;;211,1;79,4;47;12;51;51,4;;168,4
3567;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2320;1984;30;310,6;218,2;196,6;36,1;19,7;10;2,4;75,9;36,1;;64,7
3568;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;1985;113,7;56,8;132,4;61,3;57,6;4,1;0;4,1;19,9;11,9;7,5;72,7
3569;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;1986;230,8;111,2;110,9;230,4;39,1;2,1;9,4;8,6;12;26,9;6,3;52,8
3570;PORTOVIEJO;Colon;-804.596;-10.376;2320;1987;169,3;133;153,2;192,6;138,9;0;20,4;15,1;10,5;12,3;23,5;12,7
3571;PORTOVIEJO;Colon;-804.596;-10.376;2320;1988;184,6;267,2;63,4;272;111,5;9,7;8,8;4,8;12,9;34;62,4;43,2
3572;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;1989;213,3;276;305,3;180;30,5;13,4;8,2;0,9;3,7;32,6;11,9;22,5
3573;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;1990;24,3;112,7;45,4;153,8;16;6,9;0;1,6;0,3;20,6;2,8;76,9
3574;PORTOVIEJO;Colon;-804.596;-10.376;2320;1991;60,3;193,1;240,9;62,9;46,9;18,1;20,8;2,5;2,2;2,6;28,6;72,8
3575;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2320;1992;122,1;64,6;239,9;215,5;93,5;5,5;1,6;0;4,6;8,6;17,8;18,5
3576;PORTOVIEJO;Colon;-804.596;-10.376;2320;1993;102,3;242,1;263,3;276,5;66,4;0,9;9,2;0,1;6,8;2,4;6,3;62,2
3577;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;1994;260,8;119,3;178,7;171,4;35,5;0;0,9;0;3,3;1,2;2,7;66,6
3578;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2320;1995;49,7;115,8;68,2;128;61,8;4;7,4;6;9,3;15,7;53,6;48
3579;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;1996;99,2;173,3;145,5;91,1;26,4;2,6;3,9;6,7;5,2;16,5;3,6;7,2
3580;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;1997;104,4;23,2;157,9;129,1;;;8,5;0,1;67,2;80,1;206,2;80,5
3581;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;1998;97,8;151,4;162,2;220;130,2;35,1;12,3;7,9;3,1;5,9;3,7;3,8
3582;PORTOVIEJO;Colon;-804.596;-10.376;2320;1999;70;196,1;124,9;135,9;17,6;10,2;8,9;6;42,8;12,7;10,1;110,3
3583;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;2000;57;133,4;89,7;;50,1;15;0;0,1;26,2;0;1,6;33,8
3584;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;2001;149,5;75;195,2;93,9;29,1;0,9;1;0;1,2;0;24,1;15,8
3585;PORTOVIEJO;Colon;-804.596;-10.376;2320;2002;11,5;104,5;333,6;182;12,5;2;3,3;0;0;65,9;56,7;72,1
3586;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;2003;114,5;164;115,6;199,7;53;41,1;2,8;0,7;0,5;13;3,9;54,7
3587;PORTOVIEJO;Picoza;-804.596;-10.376;2320;2004;99,9;212,6;116,2;163,3;65,9;6,5;5,9;1,1;49,5;31,2;;51,9
3588;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;2005;51;125,6;237,9;107,8;7,8;;2,4;0,6;0,2;14,7;13,7;92,4
3589;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;2006;146,8;228,7;217,2;246,6;41,4;23,8;5,8;21,6;7,1;1,8;45,6;56,9
3590;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;2007;174,1;;;180,6;75,7;27,8;7,5;5,8;0,4;;43,7;27,3
3591;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2320;2008;175,4;256,7;260,9;200,7;132,3;27,2;7,6;17,9;12,1;45,7;4,2;32,8
3592;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;2009;260,2;206,2;190,5;48,5;65,7;10,5;10,8;0,6;0,6;1,5;5,6;20,1
3593;PORTOVIEJO;Colon;-804.596;-10.376;2320;2010;76,1;211,9;184,1;178,4;;30,7;25,7;5,3;7,8;6,9;26,4;153,8
3594;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2320;2011;113,7;171,7;46,4;239,6;14,1;13,9;14,3;2,3;6,7;;15;54,8
3595;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2320;2012;241,2;212,6;205,1;196,2;60,5;14;0;3,2;6,3;26;61,5;34,5
3596;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;2013;88,8;168,2;175,6;79,4;129,1;5,8;;6,4;8;19,8;8,2;76,7
3597;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;2014;192,7;138;238;100,4;172;16,6;3,6;2;32,1;37,6;3,8;49,8
3598;PORTOVIEJO;San Pablo;-804.596;-10.376;2320;2015;137,4;122,5;235,2;170,4;111;30,4;19,9;;;;37,2;34,1
3599;PORTOVIEJO;Portoviejo;-804.596;-10.376;2320;2016;186,2;118,3;189;186,9;24,7;19,7;3,7;0;15,4;5,1;33,1;
3600;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2320;2017;;;;249;151,1;33,7;3;2,9;5,2;37,2;7,5;27,2
3601;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1969;;;;;;;;13,7;21,5;14,5;85,1;146,6
3602;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2325;1970;273;231,2;223;293,1;184;26,3;12,1;5,6;63,8;24,9;30,7;75,6
3603;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1971;204,7;306,7;384,9;111,5;44,2;42,7;3,5;29,7;86,1;82;23,2;117,8
3604;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2325;1972;261,6;287,4;395,4;137,7;115,4;116,6;3,6;21,3;23,3;9,3;29,4;165,6
3605;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1973;290;327;300,5;193,5;229,8;57,1;13,8;36,8;104,6;45,1;20;74,1
3606;PORTOVIEJO;San Pablo;-804.596;-10.376;2325;1974;275,8;324,2;156;162,6;109,8;43,5;10,4;14,2;110,4;67,1;70,2;197,7
3607;PORTOVIEJO;Portoviejo;-804.596;-10.376;2325;1975;262,1;331,8;274,3;284;65,9;66,5;28,9;38,2;21,7;103,7;28,8;57,8
3608;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1976;343,3;306,1;441,1;285,2;153,1;56;10;4,6;7;8,6;37,4;82,6
3609;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2325;1977;289,7;251,1;347,2;146,9;32,7;34,8;13,6;14,6;31,4;15,9;6,2;82,7
3610;PORTOVIEJO;San Pablo;-804.596;-10.376;2325;1978;155,6;182,6;209,6;216,7;109,2;17,1;34,5;3,8;63,7;10,7;20,6;115
3611;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2325;1979;170,9;122,7;220,5;140,9;64,3;5,9;0,7;20,8;62,4;24,4;6,2;16,6
3612;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1980;132,9;192,9;139,1;259,6;58;23,2;0,2;14;7,2;56,9;40,2;43,3
3613;PORTOVIEJO;Portoviejo;-804.596;-10.376;2325;1981;124,5;331,6;258,3;215,7;23,7;11,7;17,3;6,3;5,4;29,7;11,9;140,2
3614;PORTOVIEJO;Colon;-804.596;-10.376;2325;1982;151,8;136,3;110,6;151;69,3;0,9;18,6;0,3;21,1;98,7;226;364,3
3615;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2325;1983;353,6;160,9;395,1;276,3;250;71,3;46,5;21,4;49,8;46,9;77,4;105,5
3616;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2325;1984;56,5;391,6;235,3;270,9;37,8;22,8;2,2;3,9;66,3;48,1;57,3;113,2
3617;PORTOVIEJO;Portoviejo;-804.596;-10.376;2325;1985;144,2;70;148,5;116,4;47,9;15,1;1,1;15,3;17,1;27,2;17,2;96,3
3618;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2325;1986;320,7;167,3;122,8;263,5;44;3;2,3;21,7;17,7;41,2;;
3619;PORTOVIEJO;Picoza;-804.596;-10.376;2325;1987;;;;;;;;;;;;
3620;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2325;1988;;;;272;110,5;9,7;8,8;4,8;;;;
3621;PORTOVIEJO;Picoza;-804.596;-10.376;2325;1989;;;;;;;;;;;;
3622;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1990;;;;;;;;;;;;
3623;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;1991;101,6;141,1;233,7;116,7;94,6;21,7;23,6;11,5;76,2;40,7;62,4;103,5
3624;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2325;1992;149,9;211,4;428,3;464,9;291,6;49,9;0;10;19,6;19,4;26,3;40,3
3625;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2325;1993;161,6;399,8;464,4;306,9;82,2;30,2;20,5;23,9;22,5;72,5;28,4;146,1
3626;PORTOVIEJO;San Pablo;-804.596;-10.376;2325;1994;284,6;220,8;352,2;224,7;88,2;4;0,3;6,5;23,8;22,8;3,7;141,9
3627;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2325;1995;120;137,1;118;115;95,6;24,3;30;17;11,5;27,8;57,5;48,5
3628;PORTOVIEJO;Picoza;-804.596;-10.376;2325;1996;133,4;;119,7;124,8;;;;;;54,1;;
3629;PORTOVIEJO;Colon;-804.596;-10.376;2325;1997;;;;;;;;;;;;
3630;PORTOVIEJO;Picoza;-804.596;-10.376;2325;1998;;;;;;;;50,7;25,8;;28,5;
3631;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2325;1999;190,3;411,8;277,9;244,2;122,7;53,9;4,7;0;92,1;27,7;15,3;193,9
3632;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;2000;157,3;289,8;258,4;351,8;;;;;;;;
3633;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2325;2001;181,4;304,7;282,6;135,1;64,2;17,5;2;0;33,8;6,5;71,1;
3634;PORTOVIEJO;Picoza;-804.596;-10.376;2325;2012;;;;;;;0;0,8;;;96;74,4
3635;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2325;2013;252,5;;141,2;77,9;92,4;0;0;5,3;;;;
3636;PORTOVIEJO;Colon;-804.596;-10.376;2325;2014;;;;;;;;;;;;
3637;PORTOVIEJO;Colon;-804.596;-10.376;920;1960;322;254;392;155;46;0;0;18;0;10;6;50
3638;PORTOVIEJO;Portoviejo;-804.596;-10.376;920;1961;230;245;143;222;25;30;3;0;1;15;19;60
3639;PORTOVIEJO;Colon;-804.596;-10.376;920;1962;339;357;233;112;48;28;0;1;0;2;42;40
3640;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;920;1963;324;187;330;95;95;10;2;0;0,9;17,6;12;99,7
3641;PORTOVIEJO;San Pablo;-804.596;-10.376;920;1964;262,6;181,2;230,1;254,1;13,2;21,2;6;10,7;14,8;27,4;25,8;59,9
3642;PORTOVIEJO;12 de Marzo;-804.596;-10.376;920;1965;245,3;255,8;348,4;367,8;337,7;47,7;4,5;4,9;26,2;34,8;30,2;200,3
3643;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;920;1966;286;233,8;406,4;91,9;51;6,3;2;3,4;2,8;31,8;16;56,5
3644;PORTOVIEJO;Andres de Vera;-804.596;-10.376;920;1967;276,4;295,1;148,4;57,5;60,4;10,9;1,8;3,2;9,9;18;3,9;49,4
3645;PORTOVIEJO;San Pablo;-804.596;-10.376;920;1968;185,5;180,8;143,7;106,6;13,2;11,3;7,3;3,1;39,6;35,9;9,2;82
3646;PORTOVIEJO;18 de Octubre;-804.596;-10.376;920;1969;120,9;107,8;282,6;378,2;108;41,5;16,3;9,4;15,7;14,9;31,2;106,1
3647;PORTOVIEJO;Picoza;-804.596;-10.376;920;1970;;204,7;105,2;194,9;249,7;24,3;7,5;1,7;11,8;15,7;35,7;40,7
3648;PORTOVIEJO;18 de Octubre;-804.596;-10.376;920;1971;128,4;289,9;456,6;147;37,8;27,2;1,4;6,1;40,1;32,3;13,5;140,7
3649;PORTOVIEJO;Andres de Vera;-804.596;-10.376;920;1972;217,6;291,3;497,4;302,3;103,6;116,1;10,3;37,5;9,1;8,2;38;267,3
3650;PORTOVIEJO;Portoviejo;-804.596;-10.376;920;1973;367,6;;;;;19,3;8,5;11,6;45,5;17,3;13;41,9
3651;PORTOVIEJO;12 de Marzo;-804.596;-10.376;920;1974;113,6;284,5;163,1;139,2;106,6;18,8;4,2;5,2;95,2;30,4;60;172,6
3652;PORTOVIEJO;18 de Octubre;-804.596;-10.376;920;1975;218,4;378,6;308,7;260,3;59,6;61,1;17,9;9,8;1,9;23;;83,2
3653;PORTOVIEJO;Picoza;-804.596;-10.376;920;1976;455,7;401,4;427,8;290,3;122,7;45;10,9;20,4;15,2;13,2;76,1;59
3654;PORTOVIEJO;Picoza;-804.596;-10.376;920;1977;271,7;297,1;418,8;172,6;27,9;38,5;10,4;6,3;51,9;13,2;4,9;70,7
3655;PORTOVIEJO;Colon;-804.596;-10.376;920;1978;198,3;300,2;201,6;258,8;80,5;15,7;12,9;;31,4;21,6;26,8;98
3656;PORTOVIEJO;Colon;-804.596;-10.376;920;1979;145,5;209,6;236,9;225;52;7,9;1,3;12;24,8;15,9;4,4;53,5
3657;PORTOVIEJO;12 de Marzo;-804.596;-10.376;920;1980;126,3;388,6;194;427;148;17,7;2,8;8,3;10,5;35,1;50,5;42,3
3658;PORTOVIEJO;Portoviejo;-804.596;-10.376;920;1981;122,9;299,6;268;192,5;18,5;9,2;34,4;7,9;7,5;15,2;13,1;118,2
3659;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;920;1982;192,1;157,6;121,7;209,4;36,3;10,6;7,5;5,3;34,1;97,8;287,9;478,2
3660;PORTOVIEJO;San Pablo;-804.596;-10.376;920;1983;507,1;480,2;490,1;526,3;;142,5;181;52;;63,1;89,5;152,8
3661;PORTOVIEJO;Picoza;-804.596;-10.376;920;1984;101,7;406,4;462,6;370,4;18,6;22,8;5,1;4,2;33,5;33,1;41,5;117,5
3662;PORTOVIEJO;Andres de Vera;-804.596;-10.376;920;1985;155,6;113,6;243,2;124,4;54,3;19;2,1;13,1;22,7;12,5;8,1;151
3663;PORTOVIEJO;Andres de Vera;-804.596;-10.376;920;1986;355,6;194,1;222,3;309,1;40,8;5,2;7,8;5,4;15,2;29,9;33,8;115,7
3664;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;920;1987;276,6;267,7;498;304,1;154,7;6,9;7,1;16,2;;21,5;13,8;51,7
3665;PORTOVIEJO;Portoviejo;-804.596;-10.376;920;1988;255,5;397,8;78,5;261,9;147,2;18,9;6,6;9;22,7;25;28,7;67,9
3666;PORTOVIEJO;Picoza;-804.596;-10.376;920;1989;331,6;402;568,1;263,9;64,5;22,6;7;8,2;19,5;89,7;29,2;74,2
3667;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;920;1990;84,1;296,6;164,2;213,1;71,3;18,9;7,3;2,3;3,6;25,9;28,8;111,3
3668;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;920;1991;165,1;349,7;237;;42,1;21,2;21,2;7,1;6;;;
3669;PORTOVIEJO;San Pablo;-804.596;-10.376;920;1993;181,5;471,5;335,7;364,4;110,9;16,4;12,6;13,4;17,6;14,2;25,7;123,8
3670;PORTOVIEJO;Picoza;-804.596;-10.376;920;1994;320,7;229,9;262,5;255,4;137,3;12,1;2,6;0;1,8;0;0;0
3671;PORTOVIEJO;18 de Octubre;-804.596;-10.376;920;1996;185,6;434,7;173,8;140,4;42,2;7,1;6;7,5;8,3;11,2;9,7;92,8
3672;PORTOVIEJO;Portoviejo;-804.596;-10.376;920;1997;215,3;200,6;364,6;332,9;141,4;44,3;76;47,9;161,5;122,5;448,5;413,2
3673;PORTOVIEJO;Colon;-804.596;-10.376;920;1998;;316;424,1;443,6;378,7;130,2;;;;;;
3674;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2850;1963;;;;;;;;;;72,8;47,7;64,5
3675;PORTOVIEJO;Colon;-804.596;-10.376;2850;1964;9,4;20,4;28,4;57,6;7,6;62,9;15,1;42,5;63,8;40,9;45,7;36,1
3676;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2850;1965;24,6;15,7;27,2;103,7;50;15,2;9;20,9;11,8;126,1;106,3;50,9
3677;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2850;1966;16,3;40,4;91,4;54,8;38,4;44,3;24,5;10,4;32;33,9;54;56,7
3678;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2850;1967;46,1;71,5;60,5;65,4;19,5;54,8;39,5;15,3;23,2;105,8;43,3;14,8
