Id;NombreEstacion;Estacion;longitud2;latitud2;altitud;anio;precipitaciones Dia;precipitaciones Noche;temperatura Dia;temperatura Noche;H. del Suelo Dia;H. del Suelo Noche;Evapotranspiracion Dia;Evapotranspiracion Noche;Velocidad del Viento Dia;Velocidad del Viento Noche;radiacion Solar
2116;PORTOVIEJO;18 de Octubre;-804.599;-10.377;16;1970;0,4;0;33;19;26;45;0;0;0;0;5,7
2117;PORTOVIEJO;San Pablo;-804.604;-10.385;16;1971;0;13;34;17;17;55;0;0;0;2,7;5,7
2118;PORTOVIEJO;San Pablo;-804.604;-10.385;16;1972;1,4;131;19;19;27;32;0,2;;;0;5,7
2119;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;16;1973;167,8;0,5;19;21;27;36;0;0;0;0;5,7
2120;PORTOVIEJO;12 de Marzo;-804.597;-10.379;16;1974;0;28,5;17;18;25;54;0;0;0;0;6,2
2121;PORTOVIEJO;Picoza;-804.601;-10.382;16;1975;;0;20;18;34;30;0;0;0;0;5,8
2122;PORTOVIEJO;Colon;-804.598;-10.38;16;1976;44,1;34,9;21;20;29;27;0,2;0,1;0;0;5,9
2123;PORTOVIEJO;12 de Marzo;-804.597;-10.379;16;1977;;18,6;30;22;23;32;;18,6;0;0;5,6
2124;PORTOVIEJO;18 de Octubre;-804.599;-10.377;16;1978;7,5;162,5;31;23;26;44;0;0;;0;5,8
2125;PORTOVIEJO;18 de Octubre;-804.599;-10.377;16;1979;;;26;21;18;39;0;0;0;0;6,1
2126;PORTOVIEJO;12 de Marzo;-804.597;-10.379;16;1980;;;28;21;30;41;;;;0,6;5,5
2127;PORTOVIEJO;Andres de Vera;-804.596;-10.378;16;1981;0;0;22;24;23;54;0;0;0;0,1;6
2128;PORTOVIEJO;Colon;-804.598;-10.38;16;1982;0;5,5;18;24;23;49;0;0;1,4;0;6
2129;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1963;35,9;92,2;17;23;30;34;11,5;8,6;12,3;12;5,8
2130;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1964;58,2;109,9;33;19;22;46;15,5;15,9;16,8;32,5;5,8
2131;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1965;48,6;78,8;25;18;22;45;8;5,5;20;17,7;5,8
2132;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1966;102,1;107,5;34;16;15;42;13,7;18,9;34,6;4,4;5,7
2133;PORTOVIEJO;Picoza;-804.601;-10.382;4;1967;235,6;99,8;23;22;12;41;;;9,9;6,1;5,7
2134;PORTOVIEJO;Colon;-804.598;-10.38;4;1968;;;34;17;31;44;;3,5;;5,5;6
2135;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1969;20,3;;18;23;15;27;;;0;;5,8
2136;PORTOVIEJO;Picoza;-804.601;-10.382;4;1970;94,4;46,6;19;18;31;32;6,3;12;;0;5,7
2137;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1971;0,5;35,2;22;21;21;33;24,7;14,1;3,3;9,3;5,8
2138;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1972;29,5;205,1;17;16;24;48;5,5;7,3;56,3;14,3;6,2
2139;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1973;185,4;176,2;21;23;34;25;5,7;2,2;5,4;17;5,9
2140;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1974;29,8;58,5;26;19;22;30;6,4;8,8;13,5;11,4;5,7
2141;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1975;47,6;264,1;25;17;32;29;15;8,4;4,7;24,8;6
2142;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;1976;103,7;166,7;23;17;33;46;2,6;19,2;1;1,3;6,1
2143;PORTOVIEJO;12 de Marzo;-804.597;-10.379;4;1977;77,4;216,9;22;22;34;54;;;;58,9;5,9
2144;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1978;13,7;72;20;16;32;45;4,5;6,1;3,8;4,8;6
2145;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1979;54,4;14,7;21;21;34;48;8,9;4,9;2,9;12,3;5,6
2146;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1980;53,1;29,5;19;16;20;26;4,9;2,5;2,6;5,2;5,5
2147;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1981;;138,2;26;18;25;44;7,8;10,1;5,4;6,8;5,6
2148;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1982;42,5;16,5;17;16;22;51;7,4;6,4;3,4;16;5,9
2149;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1983;513,5;358,3;34;17;22;30;200,7;28,9;16,3;21;5,6
2150;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1984;;256,9;19;23;33;47;8,9;12,1;4;11,8;6,1
2151;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;1985;37,3;25,1;26;20;30;31;3,9;3,5;4,8;14,8;5,8
2152;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1986;235,1;97,8;34;20;28;46;8,6;3,3;2,7;5,3;5,5
2153;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;1987;92,3;274,5;21;21;16;31;3,6;7,8;6,9;7,9;6,1
2154;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1988;77;73,8;25;23;22;49;4,2;2,8;3,8;9,6;5,9
2155;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1989;110,4;226,2;31;24;17;25;5,2;5,3;3;5,5;5,5
2156;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1990;3,1;29,6;26;16;23;41;5,8;8,4;7,7;18,4;5,8
2157;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1991;43,4;88,7;24;16;18;38;12;5,8;5,5;8,1;6
2158;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1992;66;328,7;30;22;32;26;1,3;11;6,5;6,5;5,7
2159;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1993;43,9;150,9;17;22;34;45;8,8;0,2;3,8;8,5;6,1
2160;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1994;32;38,3;32;19;19;31;7,8;6,1;3,4;4,2;5,7
2161;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1995;114,6;41,6;33;17;19;44;8,8;12,4;4,8;13,3;5,8
2162;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1996;38,5;125,4;33;18;12;39;8;4,1;1,8;14,8;5,5
2163;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1997;24,8;;31;21;16;29;46,9;7,7;35,8;11;5,8
2164;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1998;464,3;596,9;30;21;22;41;26;5,4;5,9;11,6;6,2
2165;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;17;1965;164;191,6;23;18;19;47;0;0;0;0;6,2
2166;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;17;1966;249;69,1;25;19;19;27;0;;0,3;17,2;6
2167;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;17;1967;389,9;293,9;26;22;18;31;0;0,1;0;0,9;5,6
2168;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;17;1968;113,1;68,2;27;24;15;36;0;0;0;4,2;5,6
2169;PORTOVIEJO;Portoviejo;-804.596;-10.383;17;1969;52,7;32,4;17;23;23;29;0;0,8;0;0;5,7
2170;PORTOVIEJO;Andres de Vera;-804.596;-10.378;17;1970;66,6;113;19;24;14;47;0;0;0;0,1;6
2171;PORTOVIEJO;San Pablo;-804.604;-10.385;17;1971;197,4;107;23;21;14;25;0;0;2,6;2;5,7
2172;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;17;1972;166,8;215,6;19;22;12;46;0,4;0;1,6;0;6
2173;PORTOVIEJO;San Pablo;-804.604;-10.385;17;1973;442,1;86,5;35;17;21;41;10;0;2,7;0;6,1
2174;PORTOVIEJO;Andres de Vera;-804.596;-10.378;17;1974;38,7;101,9;20;19;23;54;0,2;0;10,1;4,3;6
2175;PORTOVIEJO;Picoza;-804.601;-10.382;17;1975;90,9;132,4;19;16;29;53;2,6;3,4;2,5;15,1;5,7
2176;PORTOVIEJO;Colon;-804.598;-10.38;17;1976;415,9;671,8;26;24;17;46;3,8;0;0;0;5,7
2177;PORTOVIEJO;Picoza;-804.601;-10.382;17;1977;120,7;78,1;24;20;32;45;0;0;6,4;0;5,8
2178;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;17;1978;110,9;331,6;28;19;30;33;0;0;0;1,1;6,1
2179;PORTOVIEJO;Colon;-804.598;-10.38;17;1979;109,7;204,4;30;20;35;36;0,4;0;0,4;0,3;6,2
2180;PORTOVIEJO;Andres de Vera;-804.596;-10.378;17;1980;185,8;175,1;28;16;12;35;0;0,3;0;1,8;6,1
2181;PORTOVIEJO;18 de Octubre;-804.599;-10.377;17;1981;98,8;367,4;22;17;32;25;2,6;0;0;0,1;5,6
2182;PORTOVIEJO;18 de Octubre;-804.599;-10.377;17;1982;179;107,3;30;20;35;49;0,1;0,2;2,4;8,3;6
2183;PORTOVIEJO;Colon;-804.598;-10.38;17;1983;821,7;371,3;24;20;19;39;225,4;0;48,9;14,3;6,1
2184;PORTOVIEJO;12 de Marzo;-804.597;-10.379;12;1964;12,7;14,5;26;21;34;42;0;0;0;0;6,1
2185;PORTOVIEJO;Portoviejo;-804.596;-10.383;12;1965;6,2;32,9;20;22;22;31;0;0;0;0,3;5,9
2186;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;12;1966;31,8;59,8;26;20;24;32;0;1;0;3,3;6,2
2187;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;12;1967;42,6;232,3;19;17;12;30;;;0;0;5,7
2188;PORTOVIEJO;Picoza;-804.601;-10.382;12;1968;49;33;25;24;31;53;0;0;0;0;5,5
2189;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;1969;;;24;19;16;30;0;0;0,2;0;5,7
2190;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;1970;0;0;17;23;23;25;0;0;0;;5,5
2191;PORTOVIEJO;12 de Marzo;-804.597;-10.379;12;1971;13;34;23;18;33;25;0;0;;;5,8
2192;PORTOVIEJO;Picoza;-804.601;-10.382;12;1972;0,2;;22;17;26;44;0;0;;;6
2193;PORTOVIEJO;Portoviejo;-804.596;-10.383;12;1973;0;;27;24;17;41;0;0;9,7;0;5,8
2194;PORTOVIEJO;Portoviejo;-804.596;-10.383;12;1974;11,4;63,9;28;23;19;55;0;0;9,7;0;5,9
2195;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;1975;139,2;140,4;35;22;34;44;0;0,4;2,2;0;5,5
2196;PORTOVIEJO;Colon;-804.598;-10.38;12;1976;128,7;77,8;31;19;15;26;0,2;0;0;0;6,1
2197;PORTOVIEJO;San Pablo;-804.604;-10.385;12;1977;34,6;79;19;24;28;53;0,3;0,2;3,6;0;5,6
2198;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;12;1978;38,3;76,6;22;22;14;42;0,4;0;0;;5,7
2199;PORTOVIEJO;Portoviejo;-804.596;-10.383;12;1979;46,9;44,4;26;16;23;44;0,3;0;0;0;5,6
2200;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;1980;15,9;26,5;28;20;23;55;0;0;0;0;5,7
2201;PORTOVIEJO;Colon;-804.598;-10.38;12;1981;32;102,6;35;23;29;49;0;0;0,6;1,2;6
2202;PORTOVIEJO;Colon;-804.598;-10.38;12;1982;10,1;5,4;32;16;16;46;0;0;0;11,8;6,2
2203;PORTOVIEJO;Colon;-804.598;-10.38;12;1984;0;120,9;32;21;17;52;0,7;0;0,3;0,2;5,7
2204;PORTOVIEJO;12 de Marzo;-804.597;-10.379;12;1985;16,6;38,1;32;23;33;38;0;0;0;0;5,6
2205;PORTOVIEJO;Colon;-804.598;-10.38;12;1986;178,5;2,5;23;16;29;48;0;0,1;0;2,6;5,9
2206;PORTOVIEJO;Colon;-804.598;-10.38;12;1987;46;349,3;24;16;24;31;0,5;6,7;0;0,6;5,9
2207;PORTOVIEJO;Colon;-804.598;-10.38;12;1988;65,7;42;25;20;31;45;0,8;0,4;4,4;0,8;5,8
2208;PORTOVIEJO;San Pablo;-804.604;-10.385;12;1989;;142,8;25;23;24;35;0;;;;6,2
2209;PORTOVIEJO;San Pablo;-804.604;-10.385;12;1991;46,8;52,5;22;21;29;45;0;0;0;0;6,1
2210;PORTOVIEJO;Picoza;-804.601;-10.382;4;1964;;;22;24;26;54;0,2;0;0;0,3;6,1
2211;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1965;151,8;;35;22;20;41;;;;;5,9
2212;PORTOVIEJO;12 de Marzo;-804.597;-10.379;4;1975;;;35;19;24;27;;;;11,1;5,6
2213;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1976;286,1;539,1;29;24;29;45;0,2;;0;0;5,9
2214;PORTOVIEJO;Colon;-804.598;-10.38;4;1977;111,3;280;31;16;19;52;2,6;0;21,9;1,2;5,9
2215;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1978;45,3;180,9;28;20;22;26;0;0;0;0;6
2216;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1979;115;47;21;19;24;38;0;0;0;0;5,8
2217;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1980;149,6;50,4;35;22;24;44;0;0;0;0,9;6,2
2218;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1981;89,2;259,1;34;21;32;48;1,4;0;0;0;5,6
2219;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1982;26,2;0;23;16;34;34;0;0;0;0;5,9
2220;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1983;617,5;304,6;28;18;29;48;320,1;5,1;9;0,4;5,8
2221;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1984;102,2;474,3;35;22;31;53;0,1;0;3;0,3;5,6
2222;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1986;267,9;58,2;35;18;14;50;0;0;0;1,5;5,5
2223;PORTOVIEJO;Picoza;-804.601;-10.382;4;1987;312,9;438,4;34;20;25;44;0;1,3;0,6;0;5,8
2224;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1988;230,1;96,5;19;24;21;26;0;0;3;0;6,2
2225;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1989;368,3;;31;21;16;44;0,2;0;0;1,4;5,9
2226;PORTOVIEJO;Colon;-804.598;-10.38;4;1990;30,9;159,8;29;17;14;33;0;0;0;5,9;6,1
2227;PORTOVIEJO;Colon;-804.598;-10.38;4;1991;63,9;274,6;22;21;28;39;0,7;0,7;0;0;5,8
2228;PORTOVIEJO;Picoza;-804.601;-10.382;4;1992;146,2;266,6;22;16;15;36;1;0,3;0;0;5,8
2229;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1993;66,9;507;28;18;27;43;0;0;0;0,2;6
2230;PORTOVIEJO;Colon;-804.598;-10.38;4;1994;136,3;151,8;17;16;12;53;0;0;0;0;5,6
2231;PORTOVIEJO;Picoza;-804.601;-10.382;4;1995;223,6;139,4;32;18;15;52;2,2;0;0;0,5;5,7
2232;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1996;139;357;33;22;28;28;0;0;0;0,8;5,8
2233;PORTOVIEJO;Picoza;-804.601;-10.382;4;1997;67,2;249,2;20;18;24;51;28;2,5;10;12,8;5,6
2234;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1998;630,1;619,9;31;22;18;45;8;0,2;0;0,2;6,2
2235;PORTOVIEJO;12 de Marzo;-804.597;-10.379;4;1999;36,3;367,5;34;23;16;36;0;0;0;0;5,5
2236;PORTOVIEJO;12 de Marzo;-804.597;-10.379;4;2010;124,3;401,5;18;24;27;54;0;0;0;0;5,7
2237;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;2011;92,8;161,2;31;24;30;45;7,2;0;0;1,8;6
2238;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1961;46,6;88,8;22;24;29;41;0,4;0,1;0;1,3;5,8
2239;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1962;0;2,4;28;18;30;48;0;0;0;0;5,7
2240;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;1963;5,2;23,2;25;18;34;45;0;0;0;0;5,8
2241;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1964;5,7;2,2;29;24;26;51;0,6;0,2;0,1;1;6,2
2242;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;1965;1,7;1,5;31;23;24;46;0,3;0;0;1,2;5,5
2243;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1966;9,3;8,9;23;23;15;46;0;0;1;0,3;5,8
2244;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1967;15,1;22,9;24;16;31;33;0,8;0,3;0;0,2;5,5
2245;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1968;2,3;2,2;19;17;12;25;0,3;0,7;2,2;0,3;5,5
2246;PORTOVIEJO;18 de Octubre;-804.599;-10.377;4;1969;6,3;0;32;16;15;26;1,8;0;0;0;5,7
2247;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1970;0,8;1,5;20;23;22;27;0;0;0;0;5,6
2248;PORTOVIEJO;12 de Marzo;-804.597;-10.379;4;1971;0,1;10,8;31;21;29;39;0,4;0;0,3;1,5;5,8
2249;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1972;1,1;79,2;34;17;25;45;0;0;0,3;0;5,5
2250;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;4;1973;53,1;32,9;21;18;29;41;0;0;0;0,2;5,7
2251;PORTOVIEJO;Colon;-804.598;-10.38;4;1974;0;3;34;21;18;39;0,3;1,2;0;6,1;5,8
2252;PORTOVIEJO;Picoza;-804.601;-10.382;4;1975;27,9;110,1;24;20;20;30;0;19;0;0;5,6
2253;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1976;113,9;112,2;22;16;35;53;0;0,7;0,1;0;5,6
2254;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1977;4,2;4;26;18;25;41;0;0;0;0,6;5,5
2255;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;4;1978;55,2;38,8;30;20;35;51;0,5;0;0;0;5,8
2256;PORTOVIEJO;Picoza;-804.601;-10.382;4;1979;3,2;23;25;22;22;52;;;;;6
2257;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1980;0;0;18;18;32;45;0;0;0;0;5,8
2258;PORTOVIEJO;Andres de Vera;-804.596;-10.378;4;1981;3;4,2;22;21;33;35;0;0;0;0;5,7
2259;PORTOVIEJO;12 de Marzo;-804.597;-10.379;4;1982;1,6;0;22;19;33;50;0;0;0,1;12,2;5,6
2260;PORTOVIEJO;Portoviejo;-804.596;-10.383;4;1983;390,2;199,2;18;24;26;32;77;0;0;0;5,9
2261;PORTOVIEJO;San Pablo;-804.604;-10.385;4;1985;;;30;21;27;45;;;;;6,2
2262;PORTOVIEJO;Picoza;-804.601;-10.382;4;1986;;0;25;16;17;31;;;;;6,1
2263;PORTOVIEJO;Picoza;-804.601;-10.382;4;1990;;0;22;23;23;51;;;;;6
2264;PORTOVIEJO;Colon;-804.598;-10.38;260;1960;65,7;154,4;29;17;35;37;295,9;;;;5,6
2265;PORTOVIEJO;Andres de Vera;-804.596;-10.378;260;1964;;;30;16;35;37;333,5;330,5;225,4;281;5,9
2266;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;260;1965;159,1;122,4;19;18;24;38;297,6;166,9;184,9;204;6
2267;PORTOVIEJO;Colon;-804.598;-10.38;260;1966;260,7;109,1;35;21;16;33;453,2;207,1;180,3;231,8;6,1
2268;PORTOVIEJO;Colon;-804.598;-10.38;260;1967;302,4;195,2;35;17;25;29;416,9;;119,2;292,9;6,1
2269;PORTOVIEJO;Portoviejo;-804.596;-10.383;260;1968;167,1;;17;18;14;26;422,1;313,6;;83,9;6,2
2270;PORTOVIEJO;Picoza;-804.601;-10.382;260;1969;153,3;160,9;23;20;17;36;191;301,7;114,6;;5,9
2271;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;260;1970;325,8;197,1;34;19;20;28;319,7;67;300,4;222,7;5,9
2272;PORTOVIEJO;18 de Octubre;-804.599;-10.377;260;1971;178,1;435,4;18;17;31;33;130,9;512,8;;644,4;6,1
2273;PORTOVIEJO;18 de Octubre;-804.599;-10.377;260;1972;180,7;164,2;35;20;18;47;966;383,3;246;108,1;5,6
2274;PORTOVIEJO;Picoza;-804.601;-10.382;260;1984;;292,2;19;20;30;27;;;;;6
2275;PORTOVIEJO;18 de Octubre;-804.599;-10.377;378;1964;;;18;17;17;26;;;1,2;330,8;6,1
2276;PORTOVIEJO;12 de Marzo;-804.597;-10.379;378;1965;151,4;107,6;25;16;14;27;243,3;142;167,7;332,1;5,7
2277;PORTOVIEJO;Colon;-804.598;-10.38;378;1966;326,5;135,7;26;21;24;40;397,8;193,3;254,6;272,9;5,6
2278;PORTOVIEJO;Colon;-804.598;-10.38;378;1967;;240,3;32;17;12;31;329,4;;;;5,9
2279;PORTOVIEJO;Colon;-804.598;-10.38;378;1968;;;33;16;34;28;;;;;5,5
2280;PORTOVIEJO;18 de Octubre;-804.599;-10.377;378;1969;;272,8;19;20;16;49;233,6;191;79,2;325,8;5,8
2281;PORTOVIEJO;Portoviejo;-804.596;-10.383;378;1970;224;272,8;24;24;16;46;266,2;95,2;;;6,2
2282;PORTOVIEJO;12 de Marzo;-804.597;-10.379;378;1971;151,3;;23;19;24;33;;;;;5,9
2283;PORTOVIEJO;San Pablo;-804.604;-10.385;995;1965;92,9;46,9;20;22;33;30;160,5;;52,6;;5,8
2284;PORTOVIEJO;Portoviejo;-804.596;-10.383;995;1966;137;;20;21;27;27;178,8;165;;171,5;6
2285;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;995;1967;214,9;95,5;17;19;22;51;237,1;;184,4;265,3;6,1
2286;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;995;1968;139,5;78,2;30;23;31;47;261,9;97,2;125,5;125,6;5,6
2287;PORTOVIEJO;Picoza;-804.601;-10.382;995;1969;;92,5;23;20;12;53;125,8;123,8;124,7;84,5;5,9
2288;PORTOVIEJO;Andres de Vera;-804.596;-10.378;995;1970;145,6;230,4;28;24;24;55;220,7;118,2;135,3;;6,1
2289;PORTOVIEJO;Portoviejo;-804.596;-10.383;995;1971;127,8;;21;23;34;41;211,1;157,1;190,5;269,1;5,9
2290;PORTOVIEJO;Andres de Vera;-804.596;-10.378;995;1972;190,1;;23;17;15;47;;250,4;;207,8;5,5
2291;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;995;1973;123,1;;24;23;33;46;;195,6;87,3;117,2;5,9
2292;PORTOVIEJO;Picoza;-804.601;-10.382;995;1974;50,7;149,8;18;19;31;26;237,3;147,5;220,5;232,3;6,1
2293;PORTOVIEJO;Picoza;-804.601;-10.382;995;1975;131,7;71,6;32;24;22;37;106,7;67,9;63,2;185,9;6,1
2294;PORTOVIEJO;Portoviejo;-804.596;-10.383;995;1976;87,6;109,2;31;19;24;55;83,2;193,2;97,3;140,9;5,8
2295;PORTOVIEJO;18 de Octubre;-804.599;-10.377;995;1977;64,1;182,3;20;24;30;50;188,6;253,5;158,3;167,1;6
2296;PORTOVIEJO;Picoza;-804.601;-10.382;995;1978;86,5;216,5;23;21;20;55;176,4;120,4;127,5;107,6;6,1
2297;PORTOVIEJO;San Pablo;-804.604;-10.385;3300;1984;;;31;24;30;39;56,7;56,5;128,3;127,2;5,6
2298;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3300;1986;67,1;105,6;29;22;12;43;28,4;18,5;71,6;150,4;5,7
2299;PORTOVIEJO;Picoza;-804.601;-10.382;3300;1998;;;30;24;34;39;;;;129,5;5,5
2300;PORTOVIEJO;Portoviejo;-804.596;-10.383;3300;1999;154,5;253;31;20;18;40;21;29,7;103,1;77,2;5,5
2301;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3300;2000;195,2;151,7;29;16;20;25;86,9;64,9;71,8;43;6,1
2302;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;3300;2001;82,4;82,4;31;16;28;28;76,8;41;30,5;9;5,8
2303;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;3300;2002;56,5;56;31;17;24;55;32;47;33,3;116;6,1
2304;PORTOVIEJO;18 de Octubre;-804.599;-10.377;3300;2003;69,5;64,3;33;18;32;54;;25;138,6;137,5;5,6
2305;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;3300;2004;108;63;21;19;30;55;58;0;14;278,2;6
2306;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;3300;2006;;;30;24;22;40;;29,9;49,4;72,1;5,7
2307;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2735;1984;114,3;64,2;33;18;15;38;119,9;33,5;137,4;116,3;6
2308;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2790;1968;49,2;85,2;19;24;26;35;25,4;8,7;49,3;183,6;6
2309;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2790;1969;90,9;69,3;31;17;13;32;18,5;15,5;106,9;178,4;6,2
2310;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2790;1970;107,9;201,8;30;19;22;53;4,2;;;;6
2311;PORTOVIEJO;Colon;-804.598;-10.38;2790;1971;154,1;104,4;29;20;21;54;54,5;27,2;26,1;60;5,5
2312;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2790;1972;123;73,2;34;22;26;52;5,9;11,7;5,4;52,2;5,7
2313;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2790;1973;29,1;70,9;17;23;31;47;40,7;38,1;60,6;114,8;5,8
2314;PORTOVIEJO;Portoviejo;-804.596;-10.383;2790;1974;110,4;125,7;25;19;21;40;51,8;4,6;70;118,1;5,5
2315;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2790;1975;47,8;155,3;21;22;18;47;112,5;18,1;35,6;141,8;6,1
2316;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2790;1976;45,2;69,8;23;18;22;36;27,3;7,6;22,8;86;5,7
2317;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2790;1977;2,4;49,9;20;17;18;50;10;53,4;55,8;82,8;5,8
2318;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2790;1978;20,9;68,7;18;17;23;40;9,3;1,1;17,5;20,6;5,7
2319;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2790;1979;53,2;34,2;32;22;17;47;25,2;48,2;22;73,7;5,5
2320;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2790;1980;88,7;103,1;20;21;25;27;2,3;18,6;20,7;119,3;5,7
2321;PORTOVIEJO;Portoviejo;-804.596;-10.383;2790;1981;57,5;33,3;27;21;29;33;27,9;55,6;26,1;43,1;5,6
2322;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2790;1982;102,1;62;33;23;18;36;38,6;22,1;39,8;108,8;5,6
2323;PORTOVIEJO;San Pablo;-804.604;-10.385;2790;1983;39,7;52;27;17;19;33;6,7;14,3;25,7;124,1;5,6
2324;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2790;1984;95,5;88,5;33;18;17;36;16;9,2;98,8;145,4;5,9
2325;PORTOVIEJO;Picoza;-804.601;-10.382;2790;1985;49;24;35;18;18;48;20,4;36;83,3;45,9;5,6
2326;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2790;1986;33,2;115,3;21;16;22;53;7,7;7,2;22,8;151,6;5,6
