Id;Estacion;longitud2;latitud2;altitud;anio;precipitaciones Dia;precipitaciones Noche;temperatura Dia;temperatura Noche;H. del Suelo Dia;H. del Suelo Noche;Evapotranspiracion Dia;Evapotranspiracion Noche;Velocidad del Viento Dia;Velocidad del Viento Noche;radiacion Solar
5803;7;-804.604;-10.385;750;2006;137.7;157.2;26.0;24;30;31;124.6;212.4;134.0;85.4;6.0
5804;6;-804.596;-10.383;750;2007;172.7;46.1;34.0;21;21;45;102.8;135.1;111.0;133.8;5.6
5805;8;-804.603;-10.384;750;2008;54.8;168.1;22.0;16;15;32;194.3;118.5;162.3;126.8;5.7
5806;3;-804.598;-10.38;750;2009;166.9;75.0;26.0;17;14;45;199.4;150.0;81.5;81.4;5.7
5807;6;-804.596;-10.383;750;2010;58.4;180.7;25.0;19;28;27;135.5;80.2;113.6;128.2;5.9
5808;4;-804.6;-10.376;750;2011;106.4;113.2;26.0;23;24;44;211.9;119.5;174.4;76.7;5.7
5809;7;-804.604;-10.385;750;2012;206.4;146.3;34.0;17;28;52;228.6;128.7;91.9;140.2;6.2
5810;2;-804.595;-10.378;750;2013;157.6;161.5;26.0;21;27;38;234.7;114.9;156.9;101.1;5.8
5811;3;-804.598;-10.38;750;2014;121.0;156.1;34.0;22;14;29;244.7;131.0;92.4;197.2;5.9
5812;3;-804.598;-10.38;750;2015;162.9;110.1;25.0;23;24;37;221.7;76.4;115.7;125.6;5.8
5813;7;-804.604;-10.385;750;2016;153.2;216.1;31.0;21;21;53;162.2;184.9;156.2;117.0;5.8
5814;2;-804.595;-10.378;750;2017;153.2;216.1;32.0;16;23;46;197.3;48.0;186.6;111.8;5.8
5815;3;-804.598;-10.38;830;1976;186.8;150.9;26.0;20;27;25;128.6;194.4;180.4;93.8;5.5
5816;3;-804.598;-10.38;830;1977;237.2;288.2;22.0;19;26;48;135.8;205.0;127.8;270.0;6.0
5817;6;-804.596;-10.383;830;1978;166.3;123.8;21.0;17;28;53;215.2;172.3;257.4;114.5;5.7
5818;3;-804.598;-10.38;830;1979;155.9;129.5;22.0;23;17;43;183.8;128.4;144.1;60.0;5.8
5819;3;-804.598;-10.38;830;1980;148.8;163.5;22.0;19;14;48;176.9;140.8;87.8;211.7;5.9
5820;6;-804.596;-10.383;830;1981;139.6;236.7;31.0;20;17;25;167.1;170.5;95.0;135.8;5.9
5821;4;-804.6;-10.376;830;1982;113.1;128.3;19.0;20;22;35;186.3;165.2;144.8;163.6;5.6
5822;7;-804.604;-10.385;830;1983;192.1;294.6;32.0;23;21;27;186.3;165.2;144.8;163.6;6.0
5823;2;-804.595;-10.378;830;1984;53.5;168.7;25.0;19;17;43;182.4;165.2;115.5;200.7;5.9
5824;8;-804.603;-10.384;830;1985;76.1;102.0;21.0;24;32;28;177.2;200.7;114.6;181.0;5.8
5825;6;-804.596;-10.383;830;1986;76.1;102.0;30.0;23;23;54;133.5;74.6;120.7;80.7;5.8
5826;8;-804.603;-10.384;830;1987;76.1;102.0;27.0;24;15;44;133.5;128.8;36.1;51.4;5.7
5827;7;-804.604;-10.385;830;1988;71.4;233.3;25.0;19;12;36;147.8;85.1;72.0;233.1;5.8
5828;0;-804.597;-10.379;830;1989;220.0;222.6;19.0;17;32;39;118.2;85.1;146.5;269.7;5.9
5829;5;-804.601;-10.382;830;1990;216.0;162.6;25.0;17;34;35;250.7;90.9;76.5;316.2;6.1
5830;2;-804.595;-10.378;830;1991;140.2;206.8;32.0;18;18;54;143.0;114.6;137.3;187.7;6.1
5832;2;-804.595;-10.378;830;1993;112.7;239.8;28.0;24;28;48;256.4;175.6;197.9;154.8;5.7
5833;6;-804.596;-10.383;830;1994;134.5;147.1;19.0;24;29;25;141.7;129.7;188.4;171.4;5.9
5834;6;-804.596;-10.383;830;1995;160.4;81.2;27.0;18;34;44;128.1;79.3;188.4;171.4;6.0
5835;6;-804.596;-10.383;830;1997;160.4;81.2;21.0;24;35;34;131.9;102.2;41.9;161.1;6.0
5836;3;-804.598;-10.38;830;1998;160.4;81.2;33.0;19;34;47;167.2;59.3;39.4;88.6;6.1
5837;6;-804.596;-10.383;830;1999;119.1;84.2;20.0;21;22;50;167.2;59.3;39.4;88.6;6.2
5838;8;-804.603;-10.384;830;2001;119.1;84.2;18.0;23;33;52;96.8;59.3;39.4;88.6;5.5
5839;2;-804.595;-10.378;830;2003;119.1;236.3;22.0;23;19;38;96.8;135.8;39.4;88.6;5.8
5840;4;-804.6;-10.376;830;2006;119.1;236.3;27.0;17;22;52;134.4;143.5;97.9;131.3;5.9
5841;1;-804.599;-10.377;830;2007;205.9;39.0;20.0;16;29;37;126.0;155.6;179.3;199.7;5.8
5842;3;-804.598;-10.38;830;2008;140.5;330.6;25.0;17;13;47;180.5;150.2;169.1;243.3;5.7
5843;6;-804.596;-10.383;830;2009;213.6;147.9;19.0;19;27;45;270.8;150.2;144.1;153.4;5.9
5844;5;-804.601;-10.382;830;2010;126.1;165.5;18.0;23;21;47;270.9;64.5;143.7;96.1;6.0
5845;3;-804.598;-10.38;830;2011;147.7;172.9;27.0;24;31;26;227.0;61.6;200.2;154.6;6.1
5846;1;-804.599;-10.377;830;2012;487.5;168.5;25.0;19;26;44;227.0;61.6;200.2;154.6;5.6
5847;8;-804.603;-10.384;830;2013;487.5;168.5;25.0;21;33;26;227.0;61.6;200.2;154.6;5.8
5848;7;-804.604;-10.385;830;2014;211.5;270.5;23.0;20;13;44;227.0;157.3;200.2;154.6;6.0
5849;5;-804.601;-10.382;830;2015;211.5;270.5;30.0;22;18;47;255.4;78.1;98.3;188.5;5.8
5850;8;-804.603;-10.384;830;2016;119.8;267.7;28.0;20;29;37;255.4;78.1;98.3;188.5;5.7
5851;7;-804.604;-10.385;6;1964;119.8;267.7;29.0;20;20;47;6.1;7.5;7.1;0.6;6.1
5852;1;-804.599;-10.377;6;1965;30.5;8.9;26.0;21;29;34;12.7;8.8;17.1;39.8;5.9
5853;5;-804.601;-10.382;6;1966;71.1;35.8;20.0;24;35;29;13.3;10.6;17.1;18.3;6.2
5854;2;-804.595;-10.378;6;1967;34.7;120.4;18.0;23;19;27;17.1;10.8;13.3;13.3;5.5
5855;7;-804.604;-10.385;6;1968;0.0;29.6;28.0;24;12;43;31.4;13.5;23.5;14.1;6.0
5856;0;-804.597;-10.379;6;1969;23.0;16.8;20.0;24;19;39;8.7;3.8;17.5;3.2;6.0
5857;3;-804.598;-10.38;6;1970;20.3;0.0;17.0;19;29;45;8.9;14.9;6.2;10.2;5.9
5858;5;-804.601;-10.382;6;1971;10.4;2.1;24.0;22;18;55;14.4;20.2;12.3;16.0;5.9
5859;3;-804.598;-10.38;6;1972;46.9;70.1;22.0;20;27;43;8.5;6.7;15.9;7.9;6.1
5860;1;-804.599;-10.377;6;1973;381.8;11.7;34.0;21;25;33;6.8;6.3;10.0;8.8;6.1
5861;8;-804.603;-10.384;6;1974;10.3;58.7;17.0;20;28;35;5.7;12.6;9.0;6.1;6.0
5862;2;-804.595;-10.378;6;1975;2.6;385.3;29.0;23;14;47;3.6;16.0;8.7;14.7;5.8
5863;2;-804.595;-10.378;6;1976;49.4;45.9;18.0;19;27;48;14.9;22.1;10.4;3.9;5.8
5864;1;-804.599;-10.377;6;1977;116.3;29.0;28.0;20;17;44;22.5;4.1;2.3;18.6;6.1
5865;8;-804.603;-10.384;6;1978;160.3;63.4;30.0;21;22;40;5.2;7.4;2.3;7.1;5.7
5866;8;-804.603;-10.384;6;1979;44.3;31.5;30.0;21;23;41;5.2;3.8;15.7;3.1;6.1
5867;1;-804.599;-10.377;6;1980;24.6;67.5;34.0;16;23;49;4.7;0.3;3.6;3.6;6.1
5868;6;-804.596;-10.383;6;1981;1.5;3.4;24.0;21;23;50;4.5;1.2;13.1;5.5;6.0
5869;0;-804.597;-10.379;6;1982;13.9;21.5;20.0;20;31;42;9.0;5.7;5.0;9.6;6.0
5870;6;-804.596;-10.383;6;1983;297.2;86.9;27.0;24;23;42;247.8;5.4;3.4;28.0;5.8
5871;4;-804.6;-10.376;6;1984;3.5;36.9;22.0;22;29;30;8.9;5.5;6.1;12.6;6.0
5872;4;-804.6;-10.376;6;1985;1.8;0.0;27.0;22;12;53;10.4;11.1;11.1;7.6;5.7
5873;0;-804.597;-10.379;6;1986;14.4;0.0;33.0;21;15;28;7.6;17.5;7.3;5.6;6.0
5876;4;-804.6;-10.376;6;1995;123.0;7.7;25.0;24;28;37;13.3;9.8;25.7;15.7;5.7
5877;5;-804.601;-10.382;6;1996;53.6;43.8;19.0;21;12;43;13.5;14.6;11.0;6.0;6.1
5878;4;-804.6;-10.376;6;1997;4.8;97.8;19.0;16;14;28;24.3;12.2;5.8;7.9;6.0
5879;8;-804.603;-10.384;6;1998;351.3;342.9;35.0;19;13;45;5.1;15.9;3.6;3.1;5.8
5880;3;-804.598;-10.38;6;1999;6.5;11.4;35.0;22;13;30;6.1;13.6;6.9;21.7;6.2
5881;3;-804.598;-10.38;6;2000;40.4;23.5;30.0;18;19;48;18.8;7.7;7.2;17.3;5.9
5882;1;-804.599;-10.377;6;2001;0.9;78.4;25.0;22;35;49;18.9;20.9;11.1;8.7;5.7
5883;7;-804.604;-10.385;6;2002;23.3;101.0;32.0;19;29;31;11.4;16.8;12.4;13.9;6.1
5884;7;-804.604;-10.385;6;2003;14.9;39.7;26.0;20;26;26;11.1;11.2;10.7;12.0;5.5
5885;4;-804.6;-10.376;6;2004;18.8;9.9;17.0;17;32;55;21.5;11.1;13.7;16.4;5.6
5886;4;-804.6;-10.376;6;2005;13.3;0.2;30.0;23;17;31;15.9;14.7;5.0;7.7;6.0
5887;1;-804.599;-10.377;6;2006;1.0;50.8;23.0;22;17;38;15.1;12.5;12.1;39.6;6.0
5888;1;-804.599;-10.377;6;2007;87.5;41.3;25.0;23;35;29;14.2;7.9;16.3;7.6;5.8
5889;6;-804.596;-10.383;6;2008;31.5;165.3;27.0;21;22;48;33.0;13.1;19.0;10.7;6.2
5890;2;-804.595;-10.378;6;2009;20.5;55.7;33.0;24;23;28;14.0;15.6;11.6;9.2;5.7
5891;0;-804.597;-10.379;6;2010;56.4;291.8;19.0;19;24;40;14.1;6.3;8.3;4.2;5.9
5892;6;-804.596;-10.383;6;2011;88.7;180.0;31.0;20;12;26;11.7;12.8;11.5;5.0;6.0
5893;0;-804.597;-10.379;6;2012;13.8;175.5;29.0;24;21;44;5.8;14.3;7.0;4.4;5.5
5894;5;-804.601;-10.382;6;2013;9.9;45.7;34.0;22;33;33;8.4;7.6;8.8;10.2;6.1
5895;6;-804.596;-10.383;6;2014;7.6;16.9;21.0;18;15;33;4.7;4.0;14.7;6.4;6.0
5896;1;-804.599;-10.377;6;2015;5.9;50.6;33.0;19;12;33;11.9;17.3;13.4;29.8;6.0
5897;5;-804.601;-10.382;6;2016;36.5;8.8;31.0;18;14;38;1.3;6.2;9.4;0.9;5.5
5898;3;-804.598;-10.38;6;2017;21.1;14.4;22.0;17;32;43;12.5;19.0;8.9;13.8;5.6
5899;1;-804.599;-10.377;194;1964;21.1;14.4;34.0;20;26;31;67.0;70.2;95.0;34.9;6.1
5900;6;-804.596;-10.383;194;1965;58.9;167.6;20.0;19;26;47;96.4;55.9;110.7;133.5;5.9
5901;1;-804.599;-10.377;194;1966;298.0;77.7;20.0;19;20;36;108.0;67.3;98.4;90.7;5.9
5902;4;-804.6;-10.376;194;1967;172.5;234.1;21.0;23;14;29;124.2;61.9;95.8;88.1;5.7
5903;1;-804.599;-10.377;194;1968;25.5;57.9;27.0;18;26;26;138.8;120.1;171.1;48.1;5.9
5904;4;-804.6;-10.376;194;1969;60.6;192.7;17.0;22;25;26;62.0;18.7;127.0;32.9;5.9
5905;6;-804.596;-10.383;194;1970;72.0;1.3;26.0;23;24;53;62.0;81.9;75.9;76.7;5.5
5906;2;-804.595;-10.378;194;1971;35.4;52.0;17.0;23;21;48;108.2;81.9;84.2;61.5;5.6
5907;4;-804.6;-10.376;194;1972;73.0;146.2;19.0;20;15;51;156.3;65.6;80.9;132.0;5.5
5908;6;-804.596;-10.383;194;1977;73.0;146.2;22.0;16;14;38;156.3;84.9;91.8;816.5;5.7
5909;4;-804.6;-10.376;194;1978;327.8;162.2;24.0;17;25;44;64.9;83.5;72.4;56.6;6.0
5910;1;-804.599;-10.377;194;1979;93.0;162.2;26.0;21;33;31;64.9;83.5;72.4;56.6;5.9
5911;4;-804.6;-10.376;194;1981;93.0;162.2;28.0;16;35;47;64.9;83.5;72.4;11.1;5.6
5912;8;-804.603;-10.384;194;1983;93.0;162.2;24.0;22;32;44;64.9;83.5;72.4;11.1;5.9
5913;7;-804.604;-10.385;194;1984;24.9;117.7;29.0;19;21;41;64.9;83.5;72.4;11.1;6.1
5914;4;-804.6;-10.376;194;1987;24.9;117.7;27.0;24;12;38;51.8;93.1;88.8;33.2;5.9
5915;8;-804.603;-10.384;194;1988;33.7;39.1;21.0;24;20;45;48.0;59.8;93.0;77.2;5.6
5916;1;-804.599;-10.377;194;1989;38.2;81.8;33.0;21;23;44;45.9;78.2;59.0;83.1;5.7
5917;7;-804.604;-10.385;194;1990;24.1;220.6;30.0;17;35;44;44.6;72.0;75.3;78.8;5.8
5918;5;-804.601;-10.382;194;1991;39.5;372.6;31.0;19;17;42;88.4;61.1;73.5;105.5;5.6
5919;7;-804.604;-10.385;194;1992;296.7;259.1;23.0;23;12;36;27.1;83.8;51.2;89.5;5.7
5920;6;-804.596;-10.383;194;1993;24.0;208.7;18.0;22;32;32;111.0;46.8;51.2;89.5;5.7
5921;6;-804.596;-10.383;194;1994;70.5;146.2;21.0;22;29;55;72.4;75.7;69.4;23.5;5.6
5922;7;-804.604;-10.385;194;1995;373.9;18.7;26.0;21;30;35;48.5;71.0;103.0;59.1;5.7
5923;5;-804.601;-10.382;194;1996;52.7;79.3;26.0;18;35;37;76.1;75.1;86.6;48.0;5.8
5924;8;-804.603;-10.384;194;1997;27.0;154.3;28.0;18;19;35;130.2;68.2;42.1;97.0;5.9
5925;4;-804.6;-10.376;194;1998;356.1;376.4;27.0;19;26;35;16.6;44.8;11.1;15.5;5.7
5926;8;-804.603;-10.384;194;1999;16.3;104.7;33.0;19;14;55;46.7;99.1;63.8;91.4;5.8
5927;6;-804.596;-10.383;194;2000;66.3;66.1;24.0;16;31;47;121.3;62.6;66.5;100.6;5.8
5928;2;-804.595;-10.378;194;2001;10.6;107.0;24.0;18;32;54;79.4;117.4;72.4;59.7;5.7
5929;3;-804.598;-10.38;194;2002;62.0;233.9;30.0;24;27;25;80.3;107.7;75.4;74.2;6.0
5930;1;-804.599;-10.377;194;2003;193.1;89.9;30.0;24;21;46;60.0;83.9;64.5;56.4;6.2
5931;0;-804.597;-10.379;194;2004;84.7;17.3;22.0;23;25;37;88.3;79.5;100.2;96.9;5.9
5932;8;-804.603;-10.384;194;2005;64.2;26.4;23.0;16;14;51;96.1;129.3;54.9;56.5;5.6
5933;4;-804.6;-10.376;194;2006;6.4;105.5;30.0;24;33;30;79.9;106.3;119.7;137.9;6.0
5934;3;-804.598;-10.38;194;2007;270.0;103.8;31.0;24;19;46;51.4;69.6;59.9;17.2;5.7
5935;1;-804.599;-10.377;194;2008;3.3;73.7;18.0;18;28;48;83.1;51.1;105.0;69.4;5.8
5936;8;-804.603;-10.384;194;2009;61.6;56.0;33.0;18;21;39;78.9;87.1;87.2;30.7;5.6
5937;8;-804.603;-10.384;194;2010;103.0;418.8;32.0;23;29;53;39.3;33.9;25.9;16.3;5.7
5938;0;-804.597;-10.379;194;2011;52.2;229.5;33.0;18;28;31;101.0;80.2;120.2;22.4;5.7
5939;0;-804.597;-10.379;194;2012;59.1;520.9;29.0;18;32;47;59.8;106.7;86.1;31.7;5.7
5940;4;-804.6;-10.376;194;2013;23.6;221.4;33.0;19;32;31;79.6;111.7;92.3;108.6;5.9
5941;0;-804.597;-10.379;194;2014;37.7;29.1;28.0;24;19;51;79.6;111.7;92.3;108.6;6.0
5942;2;-804.595;-10.378;194;2015;37.7;29.1;17.0;20;28;48;79.6;111.7;92.3;130.2;5.5
5943;1;-804.599;-10.377;194;2016;365.8;28.1;24.0;24;21;49;27.5;57.1;83.9;5.6;6.0
5944;1;-804.599;-10.377;194;2017;33.0;32.4;20.0;18;32;46;88.8;117.3;85.3;97.2;5.6
5945;8;-804.603;-10.384;250;1964;33.0;69.3;31.0;16;33;25;108.7;51.5;81.7;18.0;5.8
5946;6;-804.596;-10.383;250;1965;169.5;36.1;33.0;16;27;45;84.4;31.7;93.4;114.0;6.1
5947;6;-804.596;-10.383;250;1966;216.0;176.3;21.0;16;28;49;89.0;59.5;86.7;54.2;5.9
5948;4;-804.6;-10.376;250;1967;117.6;104.6;25.0;16;26;55;87.6;52.2;69.2;64.1;5.9
5949;4;-804.6;-10.376;250;1968;124.7;46.8;22.0;21;33;28;141.1;128.7;164.5;49.5;5.7
5950;4;-804.6;-10.376;250;1969;98.7;272.4;28.0;18;28;46;114.8;27.2;104.9;5.2;5.8
5951;0;-804.597;-10.379;250;1970;159.8;7.7;21.0;17;13;33;50.9;67.5;75.9;68.9;5.8
5952;3;-804.598;-10.38;250;1971;40.6;9.9;31.0;24;27;53;113.9;224.4;164.1;132.2;6.2
5953;1;-804.599;-10.377;250;1972;93.1;180.3;24.0;19;34;33;171.5;123.5;145.2;169.0;6.2
5954;3;-804.598;-10.38;250;1973;741.2;67.1;27.0;21;32;51;54.3;51.3;67.9;40.7;5.8
5955;4;-804.6;-10.376;250;1974;47.3;283.7;32.0;18;30;43;75.9;158.7;118.4;63.5;5.7
5956;6;-804.596;-10.383;250;1975;60.1;511.2;32.0;23;12;37;88.7;148.4;107.6;112.6;6.1
5957;5;-804.601;-10.382;250;1976;428.3;121.8;29.0;17;15;28;258.0;168.7;113.3;51.0;5.7
5958;2;-804.595;-10.378;250;1977;302.8;69.3;27.0;20;23;54;161.6;104.0;48.9;122.4;6.2
5959;6;-804.596;-10.383;250;1978;426.1;231.7;33.0;21;30;46;86.2;81.4;73.2;53.5;5.7
5960;8;-804.603;-10.384;250;1979;191.8;160.7;21.0;18;28;37;114.9;91.9;110.4;53.5;5.6
5961;6;-804.596;-10.383;250;1980;155.3;57.9;34.0;19;25;49;103.5;85.5;64.3;99.1;5.6
5962;4;-804.6;-10.376;250;1981;41.4;8.6;18.0;18;22;45;80.9;28.1;76.2;78.3;5.5
5963;6;-804.596;-10.383;250;1982;38.6;90.9;22.0;19;35;49;177.1;108.1;89.9;80.0;5.6
5964;5;-804.601;-10.382;250;1983;741.3;158.1;24.0;18;21;26;751.9;38.8;37.4;73.9;5.5
5965;0;-804.597;-10.379;250;1984;17.0;98.8;35.0;16;15;43;62.9;60.7;45.1;36.2;5.8
5966;0;-804.597;-10.379;250;1985;5.0;0.0;20.0;21;28;25;101.2;77.0;85.9;84.5;6.1
5967;3;-804.598;-10.38;250;1986;5.0;0.0;18.0;18;20;27;101.2;77.0;85.9;84.5;6.0
5968;6;-804.596;-10.383;250;1987;139.4;472.0;17.0;16;17;42;50.3;70.8;57.5;17.4;5.8
5969;4;-804.6;-10.376;250;1988;54.5;11.4;20.0;21;27;51;29.0;27.1;55.2;27.5;6.0
5970;5;-804.601;-10.382;250;1989;20.8;20.5;19.0;24;23;51;65.2;95.8;38.5;74.2;6.2
5971;8;-804.603;-10.384;250;1990;29.0;387.5;31.0;21;25;38;53.8;53.4;69.4;70.0;5.8
5972;5;-804.601;-10.382;250;1991;56.3;384.5;31.0;24;16;46;80.3;63.8;51.6;67.7;6.1
5973;8;-804.603;-10.384;250;1992;461.5;242.1;28.0;23;28;29;18.8;108.0;36.1;77.3;6.1
5974;6;-804.596;-10.383;250;1993;98.7;313.0;31.0;21;34;39;107.3;58.5;36.1;77.3;5.9
5975;6;-804.596;-10.383;250;1994;89.0;309.0;21.0;19;33;30;126.9;116.8;61.1;45.0;5.7
5976;8;-804.603;-10.384;250;1995;340.9;20.4;26.0;19;17;32;61.0;69.5;101.0;65.5;5.7
5977;8;-804.603;-10.384;250;1996;19.0;46.1;21.0;18;23;45;61.0;69.5;101.0;65.5;5.5
5978;4;-804.6;-10.376;6;1963;19.0;46.1;34.0;19;26;48;38.8;69.5;18.4;178.1;5.8
5979;2;-804.595;-10.378;6;1964;6.5;28.6;18.0;22;16;40;5.7;3.3;3.1;2.0;5.7
5980;5;-804.601;-10.382;6;1965;54.5;69.4;17.0;16;16;29;11.1;8.8;8.5;8.7;5.8
5981;0;-804.597;-10.379;6;1966;27.9;139.5;23.0;22;21;39;5.7;4.5;3.1;4.5;5.8
5982;4;-804.6;-10.376;6;1967;40.7;39.9;20.0;24;17;42;5.0;6.2;6.8;8.6;6.0
5983;5;-804.601;-10.382;6;1968;0.2;26.4;34.0;21;15;40;8.0;5.2;19.8;3.3;6.2
5984;3;-804.598;-10.38;6;1969;10.0;22.0;29.0;23;26;40;0.3;3.5;2.1;147.8;5.7
5985;4;-804.6;-10.376;6;1970;36.5;0.0;19.0;23;22;38;17.0;6.7;2.0;11.7;5.9
5986;8;-804.603;-10.384;6;1971;12.9;2.8;20.0;19;30;55;13.3;8.7;7.5;5.0;6.1
5987;6;-804.596;-10.383;6;1972;13.4;90.7;30.0;21;32;30;4.9;6.7;8.6;23.4;6.0
5988;7;-804.604;-10.385;6;1973;58.2;13.8;21.0;22;12;49;4.5;5.9;7.5;5.4;6.0
5989;4;-804.6;-10.376;6;1974;9.2;63.2;20.0;19;34;31;5.4;9.7;8.8;2.7;5.8
5990;0;-804.597;-10.379;6;1975;105.3;276.1;24.0;23;29;38;4.1;44.4;15.8;8.1;5.7
5992;6;-804.596;-10.383;6;1977;15.5;5.7;20.0;17;14;27;13.2;6.8;4.4;6.8;5.6
5993;2;-804.595;-10.378;6;1978;63.4;106.7;31.0;18;17;55;3.7;4.5;5.9;3.8;5.9
5994;0;-804.597;-10.379;6;1979;46.0;11.0;23.0;20;25;54;6.1;34.4;20.0;0.8;6.1
5995;2;-804.595;-10.378;6;1980;12.4;26.2;19.0;19;12;41;1.0;11.0;5.3;3.2;6.1
5996;4;-804.6;-10.376;6;1981;0.0;1.0;23.0;24;16;45;17.0;3.1;7.1;4.8;5.8
5997;3;-804.598;-10.38;6;1982;18.0;20.0;22.0;21;35;30;8.5;3.7;10.0;15.5;6.2
5998;7;-804.604;-10.385;6;1983;401.9;175.7;34.0;17;24;37;275.4;7.1;2.0;6.0;5.9
5999;7;-804.604;-10.385;6;1984;0.0;10.0;21.0;23;17;33;5.7;4.8;5.2;6.0;5.8
6000;7;-804.604;-10.385;6;1985;0.0;10.0;31.0;22;16;36;8.7;4.8;5.2;6.0;6.0
6001;1;-804.599;-10.377;6;1987;0.0;10.0;25.0;21;27;31;58.5;79.8;89.1;40.4;5.6
6002;7;-804.604;-10.385;6;1988;67.3;10.0;32.0;22;28;53;58.5;79.8;89.1;40.4;5.8
6003;5;-804.601;-10.382;6;1992;67.3;10.0;26.0;22;19;25;58.5;79.8;89.1;40.4;6.0
6004;2;-804.595;-10.378;6;1998;67.3;10.0;19.0;16;29;28;58.5;79.8;89.1;40.4;5.9
6005;7;-804.604;-10.385;6;2002;67.3;112.2;31.0;16;12;29;6.1;13.8;13.3;13.4;5.9
6006;0;-804.597;-10.379;6;2003;38.4;10.9;32.0;20;25;34;5.1;7.6;6.3;14.8;5.6
6007;0;-804.597;-10.379;6;2004;33.8;3.5;24.0;23;20;41;11.8;11.5;15.6;12.8;5.7
6008;6;-804.596;-10.383;4;1960;47.9;107.6;19.0;20;32;35;2.7;4.3;7.3;13.5;5.7
6009;0;-804.597;-10.379;4;1961;52.4;144.5;34.0;16;13;40;14.7;9.6;6.6;13.0;5.6
6010;8;-804.603;-10.384;4;1962;31.3;41.8;32.0;20;19;25;0.4;8.0;2.4;2.0;5.6
6011;2;-804.595;-10.378;4;1963;19.8;65.0;24.0;23;22;41;9.0;7.4;10.6;17.3;5.7
6012;0;-804.597;-10.379;4;1964;96.4;118.2;17.0;22;13;41;9.4;11.2;14.0;31.8;6.0
6013;7;-804.604;-10.385;4;1965;41.7;46.3;31.0;22;12;42;2.1;1.6;15.4;6.1;6.0
6014;8;-804.603;-10.384;4;1966;33.7;49.8;24.0;20;16;49;3.1;10.0;5.4;16.2;6.0
6015;6;-804.596;-10.383;4;1967;309.9;137.2;29.0;24;23;32;25.0;18.2;27.6;28.2;5.7
6016;4;-804.6;-10.376;4;1968;25.9;19.9;32.0;18;34;53;25.0;18.2;27.6;28.2;6.0
6017;7;-804.604;-10.385;4;1975;39.1;298.9;25.0;17;24;48;6.7;3.2;5.5;24.5;5.6
6018;2;-804.595;-10.378;4;1976;86.0;149.0;30.0;23;28;42;2.7;12.0;1.0;1.6;6.1
6019;2;-804.595;-10.378;4;1977;81.6;186.5;26.0;18;26;26;3.4;4.2;14.9;12.0;6.1
6020;1;-804.599;-10.377;4;1978;4.3;97.1;23.0;22;12;32;2.9;6.0;3.1;6.5;6.1
6021;7;-804.604;-10.385;4;1979;46.4;11.9;22.0;21;27;44;6.5;3.3;3.3;7.2;5.5
6022;1;-804.599;-10.377;4;1980;106.1;26.4;32.0;23;22;41;1.7;2.2;5.3;4.7;5.5
6023;6;-804.596;-10.383;4;1981;0.6;46.4;33.0;21;25;48;3.5;7.8;1.7;4.8;6.1
6024;6;-804.596;-10.383;4;1982;45.5;19.8;26.0;20;35;40;8.1;2.7;0.1;17.2;6.0
6025;6;-804.596;-10.383;4;1983;516.3;449.8;21.0;18;20;31;214.6;3.9;11.2;12.3;6.1
6026;8;-804.603;-10.384;4;1984;0.3;271.2;19.0;16;27;47;7.8;7.6;1.6;8.5;5.7
6027;1;-804.599;-10.377;4;1985;35.6;271.2;22.0;23;22;48;3.3;4.2;1.6;10.1;5.9
6028;7;-804.604;-10.385;4;1986;102.0;25.8;27.0;20;28;43;5.5;2.8;0.9;4.8;5.6
6029;3;-804.598;-10.38;4;1987;72.5;213.3;29.0;18;34;33;4.2;8.4;6.6;8.2;5.8
6030;3;-804.598;-10.38;4;1988;85.3;64.5;25.0;17;13;47;2.6;2.1;2.8;10.7;5.7
6031;6;-804.596;-10.383;4;1989;232.7;167.5;18.0;17;28;50;2.0;2.7;1.3;6.0;6.0
6032;2;-804.595;-10.378;4;1990;1.7;69.3;35.0;16;12;28;0.9;6.8;1.1;7.6;6.1
6033;7;-804.604;-10.385;4;1991;15.5;196.0;23.0;17;25;54;6.9;3.0;1.3;6.4;6.1
6034;4;-804.6;-10.376;4;1992;57.7;334.9;22.0;20;16;47;1.2;8.0;1.7;1.9;5.8
6036;3;-804.598;-10.38;4;1995;75.0;58.1;20.0;21;31;43;5.8;4.5;0.0;7.9;6.0
6037;4;-804.6;-10.376;4;1996;30.4;101.0;35.0;16;26;27;1.3;2.0;0.4;3.8;5.5
6038;0;-804.597;-10.379;4;1997;8.9;71.8;29.0;22;23;40;55.0;6.7;24.7;29.1;5.6
6039;5;-804.601;-10.382;4;1998;580.7;719.9;33.0;19;14;44;10.2;1.5;7.4;7.5;5.8
6040;0;-804.597;-10.379;4;1999;18.6;219.5;32.0;19;20;47;5.3;5.5;5.1;9.4;5.5
6045;0;-804.597;-10.379;1040;1975;99.8;169.6;34.0;20;32;35;2.9;20.1;51.8;32.0;5.9
6046;4;-804.6;-10.376;1040;1976;56.1;23.6;34.0;16;35;45;3.7;6.3;1.8;0.0;5.5
6047;4;-804.6;-10.376;1040;1977;56.0;33.1;21.0;16;35;31;3.7;7.5;16.4;5.7;5.5
6049;0;-804.597;-10.379;1040;1979;10.2;0.8;22.0;17;23;42;0.2;0.7;4.6;0.9;6.2
6051;5;-804.601;-10.382;1040;1981;15.6;30.3;33.0;24;17;29;3.3;6.4;0.2;9.1;6.0
